"","date","Station.Number","Chlorophyll","Active vs. degraded Chlorophyll","Temperature","Salinity","Oxygen"
"3150","1982-06-01","27",2.40526315789474,,18.1631578947368,21.9510526315789,
"3151","1982-06-01","28",3.6,,18.22,21.192,
"3152","1982-06-01","29",1.81176470588235,,18.6117647058824,20.9370588235294,
"3153","1982-06-01","30",2.18947368421053,,19.2315789473684,20.0894736842105,
"3154","1982-07-01","23",0.9,,16.8,27.825,
"3155","1982-07-01","24",0.5,,17.4,27.36,
"3156","1982-07-01","25",0.8,,18.6,25.73,
"3157","1982-07-01","26",1.1,,19.4,24.79,
"3158","1982-07-01","27",1.26666666666667,,20.1666666666667,24.35,
"3159","1982-07-01","28",1.8,,19.7,23.87,
"3160","1982-07-01","29",2.1,,19.9,23.67,
"3161","1982-07-01","30",2.2,,20,23.27,
"3162","1982-08-01","23",,,19.0833333333333,27.665,
"3163","1982-08-01","24",,,18.86,27.8,
"3164","1982-08-01","25",,,19.1,27.02,
"3165","1982-08-01","26",,,19.4,26.625,
"3166","1982-08-01","27",,,20.26,26.356,
"3167","1982-08-01","28",,,19.9,25.93,
"3168","1982-08-01","29",,,20.72,25.856,
"3169","1982-08-01","30",,,20.98,25.502,
"3170","1982-09-01","21",1.9,,17,27.93,
"3171","1982-09-01","22",1.4,,17.5,28.36,
"3172","1982-09-01","23",2.55454545454545,,18.6727272727273,27.84,
"3173","1982-09-01","24",2.06666666666667,,18.6555555555556,27.8466666666667,
"3174","1982-09-01","25",1.75,,18.7,27.76,
"3175","1982-09-01","26",2.4,,19.0666666666667,27.83,
"3176","1982-09-01","27",2.02,,19.87,27.645,
"3177","1982-09-01","28",2.56666666666667,,19.2,27.3833333333333,
"3178","1982-09-01","29",2.47777777777778,,19.9444444444444,27.3211111111111,
"3179","1982-09-01","30",2.83333333333333,,20.1777777777778,27.0822222222222,
"3180","1982-10-01","23",1.95,,17.3,27.013,
"3181","1982-10-01","24",1.96,,17.3333333333333,26.768,
"3182","1982-10-01","25",1.8,,17.1,26.9066666666667,
"3183","1982-10-01","26",1.8,,17.25,27.11,
"3184","1982-10-01","27",1.72727272727273,,17.6,27.2354545454545,
"3185","1982-10-01","28",2.2,,17.65,27.1266666666667,
"3186","1982-10-01","29",2.04,,17.45,27.063,
"3187","1982-10-01","30",4.26363636363636,,17.78,26.639,
"3188","1982-11-01","23",1.62857142857143,,13.2,26.7242857142857,
"3189","1982-11-01","24",1.6,,,26.6766666666667,
"3190","1982-11-01","25",1.8,,14.9,26.68,
"3191","1982-11-01","26",1.9,,13.9,26.62,
"3192","1982-11-01","27",1.7,,13.6,26.6766666666667,
"3193","1982-11-01","28",1.85,,15,26.615,
"3194","1982-11-01","29",1.52,,13.6,26.622,
"3195","1982-11-01","30",1.5,,13.6,26.506,
"3196","1982-11-01","31",2.4,,15.1,26.135,
"3197","1982-11-01","32",2.36666666666667,,13.4,26.2016666666667,
"3198","1982-12-01","23",0.875,,,23.95,
"3199","1982-12-01","24",0.975,,,23.755,
"3200","1982-12-01","25",0.9,,11.8,22.5,
"3201","1982-12-01","26",1.3,,11.7,21.89,
"3202","1982-12-01","27",0.933333333333333,,11.8333333333333,22.2333333333333,
"3203","1982-12-01","28",1.1,,11.3,22.21,
"3204","1982-12-01","29",1,,11.6666666666667,22.62,
"3205","1982-12-01","30",1.16666666666667,,11.4,22.8633333333333,
"3206","1983-01-01","21",,,10.85,22.95,
"3207","1983-01-01","22",,,10.8,22.735,
"3208","1983-01-01","23",,,10.95,22.245,
"3209","1983-01-01","24",,,10.8,22.555,
"3210","1983-01-01","25",,,9.8,20.82,
"3211","1983-01-01","26",,,10.55,21.275,
"3212","1983-01-01","27",,,10.4,21.339,
"3213","1983-01-01","28",,,10.45,20.675,
"3214","1983-01-01","29",,,10.5,20.27,
"3215","1983-01-01","30",,,10.4,19.975,
"3216","1983-01-01","31",,,10.3,19.115,
"3217","1983-01-01","32",,,10.2,17.81,
"3218","1983-01-01","33",,,10.25,16.685,
"3219","1983-01-01","34",,,10.15,17.57,
"3220","1983-01-01","35",,,10.25,16.5,
"3221","1983-01-01","36",,,10.3,14.585,
"3222","1983-02-01","21",0.9,,11.975,12.26,
"3223","1983-02-01","22",0.7,,12,14.06,
"3224","1983-02-01","23",0.666666666666667,,12,13.4825,
"3225","1983-02-01","24",0.833333333333333,,11.925,13.2725,
"3226","1983-02-01","25",1.13333333333333,,11.875,13.1225,
"3227","1983-02-01","26",1.53333333333333,,12.075,14.1775,
"3228","1983-02-01","27",1.45454545454545,,12.025,14.656,
"3229","1983-02-01","28",1.63333333333333,,11.95,14.4075,
"3230","1983-02-01","29",2.13333333333333,,12.075,14.355,
"3231","1983-02-01","30",1.86666666666667,,12.1,14.0975,
"3232","1983-02-01","31",2.03333333333333,,12.075,13.425,
"3233","1983-02-01","32",2.16666666666667,,12.05,12.5975,
"3234","1983-02-01","33",3.6,,12.0333333333333,11.0466666666667,
"3235","1983-02-01","34",2.9,,12.1666666666667,11.6433333333333,
"3236","1983-02-01","35",2.85,,12.1666666666667,10.7466666666667,
"3237","1983-02-01","36",3.15,,12.2666666666667,9.93666666666667,
"3238","1983-03-01","21",5.55454545454545,,13.1,11.2115384615385,
"3239","1983-03-01","22",2.53333333333333,,12.975,8.325,
"3240","1983-03-01","23",2.73333333333333,,12.975,8.385,
"3241","1983-03-01","24",3.32,,13.1,10.0109090909091,
"3242","1983-03-01","25",4.66666666666667,,13.3,9.2275,
"3243","1983-03-01","26",5.73333333333333,,13.225,9.81,
"3244","1983-03-01","27",5.68571428571429,,13.2,10.9961111111111,
"3245","1983-03-01","28",11.5333333333333,,13.575,9.815,
"3246","1983-03-01","29",12.9666666666667,,13.45,9.6525,
"3247","1983-03-01","30",8.075,,13.55,10.1133333333333,
"3248","1983-03-01","31",12.5666666666667,,14.0333333333333,9.11333333333333,
"3249","1983-03-01","32",6.3375,,13.7,9.76222222222222,
"3250","1983-03-01","33",10.1,,13.95,8.21,
"3251","1983-03-01","34",6.7,,13.8,8.43,
"3252","1983-03-01","35",7.2,,13.85,8.59,
"3253","1983-03-01","36",8,,14,7.845,
"3254","1983-04-01","21",6.853125,,13.5571428571429,18.2670588235294,
"3255","1983-04-01","22",7.23333333333333,,13.75,15.2916666666667,
"3256","1983-04-01","23",12.3428571428571,,13.8285714285714,14.9157142857143,
"3257","1983-04-01","24",9.46785714285714,,13.8666666666667,16.5957142857143,
"3258","1983-04-01","25",12.7142857142857,,13.8714285714286,14.8171428571429,
"3259","1983-04-01","26",16.5666666666667,,14.0166666666667,13.7966666666667,
"3260","1983-04-01","27",15.6733333333333,,14.0571428571429,15.1803333333333,
"3261","1983-04-01","28",19.1142857142857,,14.1,13.3185714285714,
"3262","1983-04-01","29",19.3,,14.1428571428571,12.9671428571429,
"3263","1983-04-01","30",19.1514285714286,,14.2142857142857,13.1774285714286,
"3264","1983-04-01","31",23.1166666666667,,14.2833333333333,12.3383333333333,
"3265","1983-04-01","32",21.6225806451613,,14.525,12.8890322580645,
"3266","1983-05-01","21",5.9,,15.3666666666667,18.8960606060606,
"3267","1983-05-01","22",7.96,,15.24,16.68,
"3268","1983-05-01","23",12.8,,15.4,17.02,
"3269","1983-05-01","24",10.1740740740741,,15.2077777777778,17.8733333333333,
"3270","1983-05-01","25",18.4833333333333,,15.75,17.1683333333333,
"3271","1983-05-01","26",18.2,,15.85,16.6883333333333,
"3272","1983-05-01","27",15.9076923076923,,16.425,16.6319230769231,
"3273","1983-05-01","28",21.4333333333333,,16.1166666666667,16.0233333333333,
"3274","1983-05-01","29",22.6666666666667,,16.25,15.5616666666667,
"3275","1983-05-01","30",23.5357142857143,,17.125,15.3621428571429,
"3276","1983-05-01","31",30.6166666666667,,16.5666666666667,14.16,
"3277","1983-05-01","32",28.8875,,17.35,13.9079166666667,
"3278","1983-06-01","21",3.30526315789474,,16.572,21.1035,
"3279","1983-06-01","22",3.9,,16.4525,19.5075,
"3280","1983-06-01","23",3.575,,16.64,18.7225,
"3281","1983-06-01","24",3.15,,16.662,20.9523529411765,
"3282","1983-06-01","25",6.5,,17.3825,19.905,
"3283","1983-06-01","26",6.25,,18.3075,18.95,
"3284","1983-06-01","27",4.31538461538462,,18.648,19.0335714285714,
"3285","1983-06-01","28",6.35,,18.91,18.265,
"3286","1983-06-01","29",3.7,,19.07,17.855,
"3287","1983-06-01","30",3.6875,,19.6,17.525625,
"3288","1983-06-01","31",3.375,,19.4825,16.65,
"3289","1983-06-01","32",3.97333333333333,,19.7314285714286,16.5005882352941,
"3290","1983-07-01","21",1.71904761904762,,17.5333333333333,23.2647619047619,
"3291","1983-07-01","22",2.325,,17.475,21.84,
"3292","1983-07-01","23",2.175,,18.025,21.635,
"3293","1983-07-01","24",1.725,,17.68,22.573125,
"3294","1983-07-01","25",2.725,,18.25,22.1175,
"3295","1983-07-01","26",2.6,,18.5333333333333,21.5933333333333,
"3296","1983-07-01","27",1.33333333333333,,19.125,21.2391666666667,
"3297","1983-07-01","28",1.575,,19.7,20.9075,
"3298","1983-07-01","29",1.3,,19.6,20.5533333333333,
"3299","1983-07-01","30",1.39230769230769,,19.9,20.0476923076923,
"3300","1983-07-01","31",2,,20.5,19.62,
"3301","1983-07-01","32",2.43333333333333,,20.425,19.4466666666667,
"3302","1983-08-01","21",2.38461538461538,,18.65,25.6661538461538,
"3303","1983-08-01","22",2.975,,18.55,25.415,
"3304","1983-08-01","23",2.775,,18.9,25.2825,
"3305","1983-08-01","24",1.80833333333333,,19.62,25.2875,
"3306","1983-08-01","25",2.25,,19.75,24.51,
"3307","1983-08-01","26",1.73333333333333,,20.1333333333333,23.75,
"3308","1983-08-01","27",1.50714285714286,,20.9285714285714,23.5771428571429,
"3309","1983-08-01","28",2.025,,20.625,23.275,
"3310","1983-08-01","29",2.1,,20.85,23.0875,
"3311","1983-08-01","30",1.94166666666667,,21.45,22.2316666666667,
"3312","1983-08-01","31",2.4,,21.5,22.75,
"3313","1983-08-01","32",2.59166666666667,,21.8833333333333,21.6925,
"3314","1983-09-01","21",1.98333333333333,,18.2666666666667,25.4758333333333,
"3315","1983-09-01","22",2.675,,18.55,25.3975,
"3316","1983-09-01","23",2.525,,18.85,25.1875,
"3317","1983-09-01","24",2.41,,18.9666666666667,25.109,
"3318","1983-09-01","25",1.925,,20.025,25.345,
"3319","1983-09-01","26",2.525,,20.475,25.395,
"3320","1983-09-01","27",1.83,,20.7,25.219,
"3321","1983-09-01","28",2.76666666666667,,20.9333333333333,25.1,
"3322","1983-09-01","29",2.225,,21.3,24.905,
"3323","1983-09-01","30",2.31,,21.3666666666667,24.56,
"3324","1983-09-01","31",2.975,,21.975,23.99,
"3325","1983-09-01","32",3.16,,21.7,23.971,
"3326","1983-10-01","21",1.425,,17.15,25.2725,
"3327","1983-10-01","22",2.43333333333333,,17.8333333333333,24.0833333333333,
"3328","1983-10-01","23",2.56666666666667,,17.8333333333333,23.8533333333333,
"3329","1983-10-01","24",1.47,,18.85,24.346,
"3330","1983-10-01","25",1.86666666666667,,18.5666666666667,24.6166666666667,
"3331","1983-10-01","26",1.73333333333333,,18.7,24.4566666666667,
"3332","1983-10-01","27",1.33333333333333,,18.3,24.3922222222222,
"3333","1983-10-01","28",1.9,,18.7,24.32,
"3334","1983-10-01","29",1.9,,18.7,24.28,
"3335","1983-10-01","30",1.65454545454545,,18.45,24.1381818181818,
"3336","1983-10-01","31",2.06666666666667,,18.9666666666667,23.9,
"3337","1983-10-01","32",2.09090909090909,,18.5,23.8472727272727,
"3338","1983-11-01","21",1.2875,,12.6,22.4375,
"3339","1983-11-01","22",1.3,,14.65,22.12,
"3340","1983-11-01","23",1.45,,14.6,21.79,
"3341","1983-11-01","24",0.88,,12.7,21.752,
"3342","1983-11-01","25",1.4,,15,22.595,
"3343","1983-11-01","26",1.55,,15.2,22.605,
"3344","1983-11-01","27",1.36,,12.5,22.236,
"3345","1983-11-01","28",1.5,,15.35,22.77,
"3346","1983-11-01","29",1.5,,15.35,22.7,
"3347","1983-11-01","30",1.56,,12.2,22.16,
"3348","1983-11-01","31",1.9,,15.2,21.8,
"3349","1983-11-01","32",1.95,,,21.4633333333333,
"3350","1983-12-01","21",0.72,,11.9,19.862,
"3351","1983-12-01","22",1.2,,11.8,18.27,
"3352","1983-12-01","23",1,,11.8,16.63,
"3353","1983-12-01","24",1.76666666666667,,12,17.6166666666667,
"3354","1983-12-01","25",1.8,,11.8,20.1,
"3355","1983-12-01","26",1.2,,11.8,19.62,
"3356","1983-12-01","27",1.16666666666667,,11.8,19.9966666666667,
"3357","1983-12-01","28",1.6,,11.9,19.4,
"3358","1983-12-01","29",1.6,,11.8,19.39,
"3359","1983-12-01","30",1.86666666666667,,,19.3733333333333,
"3360","1983-12-01","31",1.3,,11.9,19.22,
"3361","1983-12-01","32",1.7,,11.9,18.995,
"3362","1984-01-01","21",1.96,,12,19.084,
"3363","1984-01-01","22",2.5,,12.5,17.62,
"3364","1984-01-01","23",2,,12.3,18.27,
"3365","1984-01-01","24",1.86666666666667,,11.9333333333333,18.32,
"3366","1984-01-01","25",2.8,,10.9,17.83,
"3367","1984-01-01","26",2.6,,11,17.64,
"3368","1984-01-01","27",1.9,,11.1,17.54,
"3369","1984-01-01","28",3.4,,10.9,16.58,
"3370","1984-01-01","29",3.5,,10.9,16.61,
"3371","1984-01-01","30",3.7,,11.9666666666667,16.22,
"3372","1984-01-01","31",4,,10.8,15.66,
"3373","1984-01-01","32",4.76666666666667,,11.8,15.25,
"3374","1984-02-01","21",2.3375,,12.98,24.635,
"3375","1984-02-01","22",2.5,,12.1,22.205,
"3376","1984-02-01","23",2.46666666666667,,12.1666666666667,23.3966666666667,
"3377","1984-02-01","24",2,,13.0090909090909,23.9781818181818,
"3378","1984-02-01","25",2.83333333333333,,12.2,22.1066666666667,
"3379","1984-02-01","26",3.23333333333333,,12.1666666666667,21.5933333333333,
"3380","1984-02-01","27",2.64545454545455,,13.2454545454545,21.4309090909091,
"3381","1984-02-01","28",4.06666666666667,,12.2666666666667,20.4433333333333,
"3382","1984-02-01","29",3.96666666666667,,12.3333333333333,20.0733333333333,
"3383","1984-02-01","30",3.25,,13.7125,19.87125,
"3384","1984-02-01","31",5.2,,12.4333333333333,18.58,
"3385","1984-02-01","32",6.55555555555556,,13.5666666666667,18.38,
"3386","1984-02-01","33",10.9,,12.4,17.21,
"3387","1984-02-01","34",14.8,,12.5,16.03,
"3388","1984-02-01","35",15.3,,12.5,15.32,
"3389","1984-02-01","36",16.375,,13.5,12.8925,
"3390","1984-03-01","21",2.7,,14.1777777777778,23.23,
"3391","1984-03-01","22",2.7,,14.1,23.16,
"3392","1984-03-01","23",2.06666666666667,,14.3,23.3266666666667,
"3393","1984-03-01","24",2.0375,,14.325,22.94875,
"3394","1984-03-01","25",2.7,,14.6333333333333,22.5166666666667,
"3395","1984-03-01","26",4,,14.8666666666667,22.0533333333333,
"3396","1984-03-01","27",3.3,,14.825,21.745,
"3397","1984-03-01","28",5.4,,14.7,21.37,
"3398","1984-03-01","29",6.43333333333333,,14.7,21.0066666666667,
"3399","1984-03-01","30",5.1,,14.7,20.3677777777778,
"3400","1984-03-01","31",8.6,,15,19.6066666666667,
"3401","1984-03-01","32",6.65555555555556,,14.9875,19.38,
"3402","1984-03-01","33",12.95,,16.1,19.16,
"3403","1984-03-01","34",12,,15.8,19.21,
"3404","1984-03-01","36",15,,16.0333333333333,18.1766666666667,
"3405","1984-04-01","21",8.16923076923077,,13.6444444444444,25.5884615384615,
"3406","1984-04-01","22",6.96666666666667,,15.5,25.2033333333333,
"3407","1984-04-01","23",8.3,,15.8,24.74,
"3408","1984-04-01","24",7.32,,14,24.694,
"3409","1984-04-01","25",9.5,,15.5,24.0966666666667,
"3410","1984-04-01","26",10.1666666666667,,15.9,23.8466666666667,
"3411","1984-04-01","27",9.8,,14.875,22.676,
"3412","1984-04-01","28",10.7333333333333,,,22.79,
"3413","1984-04-01","29",11.625,,,22.528,
"3414","1984-04-01","30",10.78,,14.975,21.945,
"3415","1984-04-01","31",7.4,,,22.395,
"3416","1984-04-01","32",11.1666666666667,,15.25,21.6575,
"3417","1984-04-01","33",15.9,,14.64,21.0533333333333,
"3418","1984-05-01","21",2.99375,,14.9545454545455,28.235,
"3419","1984-05-01","22",3.025,,,26.89,
"3420","1984-05-01","23",2.84,,,27.61,
"3421","1984-05-01","24",2.60714285714286,,15.3,27.6735714285714,
"3422","1984-05-01","25",2.96,,,27.156,
"3423","1984-05-01","26",3.74,,,26.632,
"3424","1984-05-01","27",3.77142857142857,,16.0818181818182,26.4535714285714,
"3425","1984-05-01","28",4.06,,,25.95,
"3426","1984-05-01","29",3.86,,,25.6,
"3427","1984-05-01","30",3.76153846153846,,16.75,25.1161538461538,
"3428","1984-05-01","31",3.6,,,24.875,
"3429","1984-05-01","32",3.65454545454545,,17.2111111111111,24.2727272727273,
"3430","1984-05-01","33",3.875,,17.1,24.0525,
"3431","1984-05-01","34",4.9,,,23.72,
"3432","1984-05-01","35",5.4,,,22.24,
"3433","1984-05-01","36",7.23333333333333,,16.5,20.78,
"3434","1984-06-01","21",3.2,,15.45,29.73,
"3435","1984-06-01","22",4.1,,,29.53,
"3436","1984-06-01","23",3.4,,,29.53,
"3437","1984-06-01","24",2.63333333333333,,15.2666666666667,29.7333333333333,
"3438","1984-06-01","26",1.3,,,29.15,
"3439","1984-06-01","27",1.4,,17.6,28.8566666666667,
"3440","1984-06-01","28",1.6,,,28.44,
"3441","1984-06-01","29",1.6,,,28.08,
"3442","1984-06-01","30",1.6,,18.3,27.7266666666667,
"3443","1984-06-01","31",1.7,,,27.67,
"3444","1984-06-01","32",2.1,,18.5333333333333,27.48,
"3445","1984-07-01","21",1.7,,17.925,30.1075,
"3446","1984-07-01","22",3,,18,29.59,
"3447","1984-07-01","23",2.6,,18.5,29.425,
"3448","1984-07-01","24",1.7,,20.06,29.656,
"3449","1984-07-01","25",1.9,,19.35,29.58,
"3450","1984-07-01","26",1.95,,21.2,29.225,
"3451","1984-07-01","27",1.475,,21.3666666666667,29.07,
"3452","1984-07-01","28",1.95,,21.8,28.87,
"3453","1984-07-01","29",2.35,,21.7,28.985,
"3454","1984-07-01","30",2.65,,21.85,28.6025,
"3455","1984-07-01","31",3.4,,21.1,27.935,
"3456","1984-07-01","32",2.92,,22.32,27.538,
"3457","1984-08-01","21",2.70909090909091,,17.3,30.3318181818182,
"3458","1984-08-01","22",3.1,,17.4,30.17,
"3459","1984-08-01","23",3.3,,18.1,30.185,
"3460","1984-08-01","24",2.53333333333333,,,30.2933333333333,
"3461","1984-08-01","25",3.55,,20.1,30.535,
"3462","1984-08-01","26",2.65,,19.8,30.625,
"3463","1984-08-01","27",2.06666666666667,,,30.6733333333333,
"3464","1984-08-01","28",2.95,,20,30.6,
"3465","1984-08-01","29",3.6,,20.4,30.51,
"3466","1984-08-01","30",4.68333333333333,,,30.4883333333333,
"3467","1984-08-01","31",7.9,,21.7,30.46,
"3468","1984-08-01","32",6.41666666666667,,,30.3583333333333,
"3469","1984-09-01","10",,,20.8,9.55,
"3470","1984-09-01","11",,,20.7,12.82,
"3471","1984-09-01","12",,,20.6,14.765,
"3472","1984-09-01","13",,,20.1,20.1125,
"3473","1984-09-01","14",,,19.45,22.585,
"3474","1984-09-01","15",,,19.5,23.14,
"3475","1984-09-01","16",,,18.6,25.765,
"3476","1984-09-01","17",,,16.9,27.87,
"3477","1984-09-01","19",,,16.8,31.36,
"3478","1984-09-01","2",,,21,0.31,
"3479","1984-09-01","20",,,18.2,29.93,
"3480","1984-09-01","21",3.24,,18.7,30.1688888888889,
"3481","1984-09-01","22",4.8,,17.9,30.205,
"3482","1984-09-01","23",3.7,,18.5,30.195,
"3483","1984-09-01","24",3.2,,18.95,30.0966666666667,
"3484","1984-09-01","25",5.3,,21.1,30.47,
"3485","1984-09-01","26",5,,21.2,30.58,
"3486","1984-09-01","27",2.3,,20.55,30.555,
"3487","1984-09-01","28",2.9,,21.4,30.625,
"3488","1984-09-01","29",2.6,,21.9,30.585,
"3489","1984-09-01","3",,,21.1,0.3925,
"3490","1984-09-01","30",2.5,,21.6,30.4933333333333,
"3491","1984-09-01","31",,,22.9,30.1,
"3492","1984-09-01","32",,,,30.16,
"3493","1984-09-01","33",,,23,29.99,
"3494","1984-09-01","34",,,23.1,29.06,
"3495","1984-09-01","35",,,23.2,28.65,
"3496","1984-09-01","36",,,22.8,27.69,
"3497","1984-09-01","4",,,21.1,1.34,
"3498","1984-09-01","5",,,21.8,1.46,
"3499","1984-09-01","6",,,20.8,3.335,
"3500","1984-09-01","651",,,22.5,0.05,
"3501","1984-09-01","653",,,22.6,0.05,
"3502","1984-09-01","657",,,21,0.085,
"3503","1984-09-01","7",,,21.7,5.68,
"3504","1984-09-01","8",,,21.1,7.79,
"3505","1984-09-01","9",,,20.6,9.64166666666667,
"3506","1984-10-01","10",,,17.35,12.44,
"3507","1984-10-01","11",,,17.35,15.05,
"3508","1984-10-01","12",,,17.1,18.56,
"3509","1984-10-01","13",,,16.75,22.555,
"3510","1984-10-01","14",,,16.55,23.77,
"3511","1984-10-01","15",,,16.5,24.34,
"3512","1984-10-01","16",,,15.85,27.315,
"3513","1984-10-01","17",,,15.45,28.91,
"3514","1984-10-01","2",,,17.85,0.255,
"3515","1984-10-01","21",2.73333333333333,,15.96,29.184,
"3516","1984-10-01","22",2.75,,17.05,28.64,
"3517","1984-10-01","23",2.6,,17.75,28.38,
"3518","1984-10-01","24",2.15,,17.85,28.74,
"3519","1984-10-01","25",2.2,,19.85,29.65,
"3520","1984-10-01","26",1.85,,19.95,29.875,
"3521","1984-10-01","27",1.35,,19.9,29.89,
"3522","1984-10-01","28",1.35,,19.95,29.95,
"3523","1984-10-01","29",1.35,,19.9,29.895,
"3524","1984-10-01","3",,,17.65,0.335,
"3525","1984-10-01","30",2.1,,20.05,29.81,
"3526","1984-10-01","31",3,,20.1,29.72,
"3527","1984-10-01","32",3.14285714285714,,19.56,29.63,
"3528","1984-10-01","4",,,17.8,1.135,
"3529","1984-10-01","5",,,17.95,1.87,
"3530","1984-10-01","6",,,17.5,5.295,
"3531","1984-10-01","649",,,17.45,0.105,
"3532","1984-10-01","651",,,14.9,0.07,
"3533","1984-10-01","653",,,14.7,0.07,
"3534","1984-10-01","655",,,14.5,0.04,
"3535","1984-10-01","657",,,16.55,0.045,
"3536","1984-10-01","7",,,17.35,8.22,
"3537","1984-10-01","8",,,17.25,10.29,
"3538","1984-10-01","9",,,17.3,12.115,
"3539","1984-11-01","10",,,12.55,12.185,
"3540","1984-11-01","11",,,12.55,14.3,
"3541","1984-11-01","12",,,12.5,16.465,
"3542","1984-11-01","13",,,12.4,19.955,
"3543","1984-11-01","14",,,12.45,22.735,
"3544","1984-11-01","15",,,12.25,21.435,
"3545","1984-11-01","16",,,12.3,26.49,
"3546","1984-11-01","17",,,12.7,30.51,
"3547","1984-11-01","19",,,12.3,29.195,
"3548","1984-11-01","2",,,12.75,1.13,
"3549","1984-11-01","3",,,12.6,1.215,
"3550","1984-11-01","4",,,12.55,1.925,
"3551","1984-11-01","5",,,12.6,3.735,
"3552","1984-11-01","6",,,12.55,5.41,
"3553","1984-11-01","649",,,12.25,0.3,
"3554","1984-11-01","651",,,12,0.155,
"3555","1984-11-01","653",,,11.7,0.055,
"3556","1984-11-01","657",,,11.4,0.085,
"3557","1984-11-01","7",,,12.6,7.455,
"3558","1984-11-01","8",,,12.55,9.83,
"3559","1984-11-01","9",,,12.6,11.715,
"3560","1985-01-01","21",3.875,,,28.75,
"3561","1985-01-01","22",4.4,,,28.47,
"3562","1985-01-01","23",6,,,27.87,
"3563","1985-01-01","24",5.03333333333333,,,27.4766666666667,
"3564","1985-01-01","25",3.8,,,26.99,
"3565","1985-01-01","26",,,,26.13,
"3566","1985-01-01","27",,,,26.01,
"3567","1985-01-01","28",1.9,,,25.72,
"3568","1985-01-01","29",1.9,,,25.5,
"3569","1985-01-01","30",1.4,,,25.0866666666667,
"3570","1985-01-01","31",1.7,,,24.58,
"3571","1985-01-01","32",2.76666666666667,,,24.3666666666667,
"3572","1985-01-01","34",5.6,,,23.98,
"3573","1985-01-01","35",8.2,,,23.74,
"3574","1985-01-01","36",5.43333333333333,,,23.2266666666667,
"3575","1985-02-01","30",1.25,,,24.11,
"3576","1985-02-01","31",3.4,,,22.89,
"3577","1985-02-01","32",4.4,,,22.4033333333333,
"3578","1985-03-01","19",4.5,,12.15,29.43,
"3579","1985-03-01","20",2.8,,12.75,28.41,
"3580","1985-03-01","21",6.27142857142857,,12.6044444444444,27.8121428571429,
"3581","1985-03-01","22",9.46666666666667,,12.24,28.2866666666667,
"3582","1985-03-01","23",9.225,,12.63,27.955,
"3583","1985-03-01","24",11.3,,12.7322222222222,27.5383333333333,
"3584","1985-03-01","25",11.825,,12.765,26.74,
"3585","1985-03-01","26",12.875,,12.79,26.1475,
"3586","1985-03-01","27",11.4583333333333,,12.8866666666667,25.7133333333333,
"3587","1985-03-01","28",7.96666666666667,,12.85,25.5933333333333,
"3588","1985-03-01","29",12.5,,12.8,25.1375,
"3589","1985-03-01","30",15.3214285714286,,13.0481818181818,24.4892857142857,
"3590","1985-03-01","31",13,,13.3966666666667,23.6225,
"3591","1985-03-01","32",14.1692307692308,,13.1133333333333,23.1676923076923,
"3592","1985-03-01","33",19.55,,13.555,21.875,
"3593","1985-03-01","34",36.4,,11.71,21.1,
"3594","1985-03-01","35",40.9,,11.69,20.78,
"3595","1985-03-01","36",38.325,,11.82,20.365,
"3596","1985-04-01","21",4.51818181818182,,15.204,28.9945454545455,
"3597","1985-04-01","22",4.56666666666667,,14.51,29.1766666666667,
"3598","1985-04-01","23",6.75,,14.6,29.005,
"3599","1985-04-01","24",6.44285714285714,,15.43,28.8385714285714,
"3600","1985-04-01","25",9.6,,15.76,27.7633333333333,
"3601","1985-04-01","26",9.13333333333333,,16.2133333333333,27.2766666666667,
"3602","1985-04-01","27",6.51,,16.557,27.117,
"3603","1985-04-01","28",8.63333333333333,,16.6733333333333,26.59,
"3604","1985-04-01","29",8.4,,16.79,26.4033333333333,
"3605","1985-04-01","30",10.2625,,17.035,26.045,
"3606","1985-04-01","31",9.73333333333333,,17.23,25.7066666666667,
"3607","1985-04-01","32",13.4125,,17.40125,25.30375,
"3608","1985-04-01","33",5.85,,17.535,25.275,
"3609","1985-04-01","34",5.4,,17.79,24.57,
"3610","1985-04-01","35",5.3,,17.855,24.18,
"3611","1985-04-01","36",4.55,,17.7675,23.4525,
"3612","1985-05-01","21",2.6,,15.6828571428571,30.2925,
"3613","1985-05-01","22",2.35,,15.86,30.21,
"3614","1985-05-01","23",2.25,,16.02,30.1,
"3615","1985-05-01","24",2,,16.2357142857143,30.1342857142857,
"3616","1985-05-01","25",2.3,,16.335,29.675,
"3617","1985-05-01","26",2.05,,16.815,29.195,
"3618","1985-05-01","27",1.48888888888889,,17.4077777777778,28.9422222222222,
"3619","1985-05-01","28",1.45,,17.49,28.235,
"3620","1985-05-01","29",1.25,,17.625,28.095,
"3621","1985-05-01","30",1.15714285714286,,17.9171428571429,27.6128571428571,
"3622","1985-05-01","31",1.4,,17.675,27.17,
"3623","1985-05-01","32",1.75,,18.0033333333333,27.0466666666667,
"3624","1985-06-01","21",3.1125,,18.565,30.545,
"3625","1985-06-01","22",3.55,,18.58,30.565,
"3626","1985-06-01","23",2.7,,19.18,30.375,
"3627","1985-06-01","24",1.8,,19.4,30.3085714285714,
"3628","1985-06-01","25",2.05,,20.305,29.97,
"3629","1985-06-01","26",2.05,,20.93,29.645,
"3630","1985-06-01","27",1.27142857142857,,21.4171428571429,29.4671428571429,
"3631","1985-06-01","28",1.8,,21.455,29.275,
